,ShoeName,Category,no_colors,price_reduce,price,Brand,product_code
3939,ForeverRUN NITRO™ Men's Running ShoesPUMA Black,Men,6.0,150.0,150.0,Puma,377757_01
3940,Scuderia Ferrari Speedcat Driving ShoesRosso Corsa-PUMA White,Men,2.0,90.0,90.0,Puma,307822_02
3941,Velophasis Technisch Sneakers PUMA Black-PUMA White,Men,3.0,120.0,120.0,Puma,390932_02
3942,PUMA Morphic Base Men's SneakersPUMA White-Sedate Gray,Men,3.0,80.0,80.0,Puma,392982_01
3943,FastRoid Running ShoesPUMA White-PUMA Silver-Cherry Tomato,Men,1.0,350.0,350.0,Puma,379068_04
3944,Blktop Rider Neo Vintage Men's SneakersFeather Gray-Warm White,Men,1.0,100.0,100.0,Puma,393151_01
3945,RS-X Efekt RE:PLACE Men's SneakersFrosted Ivory-Granola,Men,1.0,130.0,130.0,Puma,392721_01
3946,PUMA x CHILDHOOD DREAMS Velophasis Men's SneakersDay Dream-Yellow Sizzle-Dark Night,Men,1.0,130.0,130.0,Puma,395121_01
3947,Mercedes-AMG Suede Men's SneakersPUMA Black-Light Mint-PUMA White,Men,2.0,85.0,85.0,Puma,307920_02
3948,Leadcat 2.0 SlidesPeacoat-Puma White,Men,3.0,30.0,30.0,Puma,384139_04
3949,PUMA x CHILDHOOD DREAMS Suede TC Men's SneakersPUMA Black,Men,1.0,90.0,90.0,Puma,392862_01
3950,Mercedes-AMG Petronas Motorsport Mirage Sport Asphalt Garage Crews Men's SneakersPUMA Black-Spectra Green,Men,1.0,120.0,120.0,Puma,307847_01
3951,SCUDERIA FERRARI x JOSHUA VIDES RS Trck Men's SneakersRosso Corsa-Frosted Ivory,Men,1.0,130.0,130.0,Puma,307998_01
3952,Fuse 2.0 Men's Training ShoesCherry Tomato-Puma Black,Men,8.0,100.0,100.0,Puma,376151_02
3953,PUMA x RHUIGI Trinomic XT-2 Men's SneakersSand Dune-Concrete Gray-Granola,Men,2.0,140.0,140.0,Puma,393306_02
3954,Velophasis Multi SneakersChocolate Chip-Flaxen,Men,1.0,120.0,120.0,Puma,393449_02
3955,ForeverRun NITRO™ WTR Men's Running ShoesPUMA Black-Malachite-Yellow Burst,Men,1.0,170.0,170.0,Puma,378472_01
3956,PUMA x FIRST MILE Electrify NITRO™ 3 Men's Running ShoesPUMA Black-Astro Red-Alpine Snow,Men,1.0,110.0,110.0,Puma,378457_01
3957,PWR NITRO™ Squared Men's Training ShoesEucalyptus-PUMA Black,Men,3.0,120.0,120.0,Puma,378687_02
3958,Fast-R NITRO™ Elite Men's Running ShoesPUMA White-Ultra Blue,Men,2.0,260.0,260.0,Puma,195336_09
3959,BWW M Motorsport Men's Suede SneakersAmber-PUMA Black-Puma White,Men,1.0,85.0,85.0,Puma,307791_01
3960,PUMA x RHUIGI Trinomic XT-2 Men's SneakersSand Dune-Concrete Gray-Warm White,Men,2.0,140.0,140.0,Puma,393306_01
3961,Clyde Tokyo SneakersSedate Gray-Pinktastic,Men,1.0,110.0,110.0,Puma,393078_01
3962,CA Pro Mid SneakersPUMA White-Malachite,Men,4.0,90.0,90.0,Puma,386759_10
3963,RS-X Hi Men's SneakersPUMA White-Alpine Snow,Men,2.0,140.0,140.0,Puma,392718_04
3964,Clyde Hairy Suede SneakersPUMA Black-Frosted Ivory,Men,1.0,110.0,110.0,Puma,393115_02
3965,Fuse 2.0 Men's Training ShoesMyrtle-PUMA Black-Yellow Burst,Men,8.0,100.0,100.0,Puma,376151_22
3966,PUMA-180 Perf Men's SneakersSmokey Gray-Cool Light Gray,Men,1.0,100.0,100.0,Puma,394798_01
3967,Velophasis Technisch Sneakers PUMA White-PUMA Black,Men,3.0,120.0,120.0,Puma,390932_01
3968,CA Pro Ripple Earth Men's SneakersWarm White-Club Navy,Men,1.0,120.0,120.0,Puma,395773_02
3969,All-Pro NITRO™ Men's Basketball ShoesPUMA Black-PUMA White-Lime Squeeze,Men,1.0,130.0,130.0,Puma,378541_02
3970,PUMA x CIELE Fast-R NITRO™ Elite Men's Running ShoesDusty Tan,Men,1.0,250.0,250.0,Puma,378434_02
3971,Scuderia Ferrari Clyde Garage Crews SneakersRosso Corsa-Warm White,Men,2.0,90.0,90.0,Puma,307826_02
3972,SEASONS Fast-Trac NITRO™ 2 Men's Running ShoesPUMA Black-Dark Coal,Men,2.0,120.0,120.0,Puma,307684_01
3973,KING ULTIMATE ENERGY FG/AG Men's Soccer CleatsUltra Blue-Luminous Pink-Luminous Blue,Men,1.0,220.0,220.0,Puma,107553_01
3974,Liberate NITRO™ 2 'Marathon Series' Men's Running ShoesPUMA Black-PUMA Silver,Men,1.0,120.0,120.0,Puma,378474_01
3975,Scuderia Ferrari Clyde Garage Crews SneakersPUMA Black-Warm White,Men,2.0,90.0,90.0,Puma,307826_01
3976,Clyde Huskie Corn-Based SneakersPUMA White,Men,1.0,110.0,110.0,Puma,393114_01
3977,PUMA-180 Sneakers PUMA White-Cobalt Glaze-PUMA Black,Men,3.0,100.0,100.0,Puma,389267_19
3978,ForeverRUN NITRO™ Men's Running ShoesYellow Burst-PUMA Black-PUMA Silver,Men,6.0,150.0,150.0,Puma,377757_15
3979,All-Pro NITRO™ Men's Basketball ShoesLime Squeeze-PUMA White,Men,2.0,130.0,130.0,Puma,379079_05
3980,Blktop Rider Lithium Men's SneakersCast Iron-PUMA Black,Men,2.0,90.0,90.0,Puma,393152_02
3981,Velophasis Phased SneakersPUMA White-Inky Blue,Men,2.0,120.0,120.0,Puma,389365_06
3982,Deviate NITRO™ 2 WTRepel Men's Running ShoesPUMA Black-Yellow Burst-Malachite,Men,2.0,170.0,170.0,Puma,378734_02
3983,Accelerate NITRO™ SQD Indoor ShoesPUMA White-Vivid Violet,Men,1.0,150.0,150.0,Puma,107473_01
3984,Suede Brand Love II Unisex SneakersTurquoise Surf-Grape Mist,Men,1.0,75.0,75.0,Puma,395737_02
3985,CA Pro Quilt Men's SneakersPUMA White-Olive Drab,Men,1.0,80.0,80.0,Puma,393277_02
3986,Plexus SneakersPristine-Elektro Purple,Men,1.0,140.0,140.0,Puma,386329_06
3987,Slipstream Lo Huskie Corn-Based Men's SneakersPUMA White-Flaxen-Apple Cider,Men,1.0,120.0,120.0,Puma,393136_01
3988,SEASONS Voyage NITRO™ 3 Men's Running ShoesNeon Sun-PUMA Black,Men,5.0,140.0,140.0,Puma,377745_05
3989,Clyde Hairy Suede SneakersPUMA Black-Frosted Ivory,Men,1.0,110.0,110.0,Puma,393115_02
3990,All-Pro NITRO™ Men's Basketball ShoesBold Blue-Dark Clove-Pro Green-Fire Orchid-Koral Ice,Men,2.0,130.0,130.0,Puma,379079_03
3991,PUMA x BUTTER GOODS Suede Classic SneakersPUMA Black-PUMA Red,Men,1.0,110.0,110.0,Puma,396127_01
3992,Porsche Design NITRO™ Runner II Running ShoesUltra Blue-Jet Black,Men,1.0,250.0,250.0,Puma,307756_01
3993,All-Pro NITRO™ Childhood Dreams Men's Basketball SneakersDark Night-Royal Sapphire,Men,1.0,140.0,140.0,Puma,379291_01
3994,Velophasis Phased SneakersPUMA Black-PUMA White,Men,2.0,120.0,120.0,Puma,389365_05
3995,Electrify NITRO™ 3 Men's Running ShoesSpeed Green-PUMA Silver-PUMA Black,Men,1.0,100.0,100.0,Puma,378455_07
3996,PUMA-180 Dye Men's SneakersIcy Blue-Icy Blue,Men,2.0,120.0,120.0,Puma,393941_01
3997,CA Pro Sport NBK Men's SneakersWarm White-Parisian Night,Men,2.0,110.0,110.0,Puma,394799_03
3998,BMW M Motorsport LGND Renegade Garage Crews Men's SneakersPUMA Black-Dark Coal,Men,1.0,150.0,150.0,Puma,307771_01
3999,Accelerate Turbo Indoor Sports ShoesPUMA White-Fire Orchid-Vivid Violet-Sedate Gray,Men,1.0,110.0,110.0,Puma,107474_01
4000,SEASONS Fast-Trac NITRO™ 2 Men's Running ShoesNeon Sun-Clementine-PUMA Black,Men,2.0,120.0,120.0,Puma,307684_04
4001,PWR NITRO™ Squared Men's Training ShoesPUMA White-Club Navy,Men,3.0,120.0,120.0,Puma,378687_06
4002,ForeverRUN NITRO™ Men's Running ShoesFire Orchid-PUMA Black-Ultra Blue,Men,6.0,150.0,150.0,Puma,377757_13
4003,Palermo SneakersPelé Yellow-Club Red,Men,5.0,90.0,90.0,Puma,396463_01
4004,Electrify NITRO™ 3 WTR Men's Running ShoesPUMA Black-Yellow Burst-Malachite,Men,1.0,110.0,110.0,Puma,378459_01
4005,Palermo SneakersClub Red-Club Navy,Men,5.0,90.0,90.0,Puma,396463_09
4006,Spirex Speed Men's SneakersPUMA Black-Silver Mist,Men,2.0,150.0,150.0,Puma,397263_02
4007,ForeverRUN NITRO™ Men's Running ShoesPUMA White-Ocean Tropic-Lime Pow,Men,6.0,150.0,150.0,Puma,377757_19
4008,CA Pro Sport NBK Men's SneakersWarm White-Granola,Men,2.0,110.0,110.0,Puma,394799_02
4009,Spirex Speed Men's SneakersPUMA White-Feather Gray,Men,2.0,150.0,150.0,Puma,397263_01
4010,ForeverRUN NITRO™ Men's Running ShoesLime Pow-PUMA Black-PUMA White,Men,6.0,150.0,150.0,Puma,377757_18
4011,Deviate NITRO™ 2 Men's Running ShoesPUMA Black-Ocean Tropic-Lime Pow,Men,3.0,160.0,160.0,Puma,376807_19
4012,Deviate NITRO™ 2 Men's Running ShoesLime Pow-PUMA Black-PUMA White,Men,3.0,160.0,160.0,Puma,376807_20
4013,Scuderia Ferrari Speedcat Pro Carlos Sainz PUMA 75th Year Anniversary Celebration Men's Driving ShoesRosso Corsa-PUMA Black,Men,1.0,450.0,450.0,Puma,308181_01
4014,PUMA x LAUREN LONDON RS-Trck SneakersPUMA White-Pristine,Men,1.0,130.0,130.0,Puma,392086_01
4015,SEASONS Voyage NITRO™ 3 Men's Running ShoesPUMA Black-Lime Pow-Active Red,Men,5.0,140.0,140.0,Puma,377745_06
4016,Mercedes-AMG PETRONAS Speedcat Pro George Russell PUMA 75th Year Anniversary Celebration Men's Driving ShoesPUMA Black-PUMA White,Men,1.0,450.0,450.0,Puma,308271_01
4017,Velocity NITRO™ 2 Men's Running ShoesUltra Blue-Fire Orchid,Men,2.0,120.0,120.0,Puma,195337_19
4018,Fuse 2.0 Men's Training ShoesPUMA Black-Gray Tile-Fast Yellow,Men,8.0,100.0,100.0,Puma,376151_17
4019,RS-X Halves SneakersCASTLEROCK-Puma Black-High Risk Red,Men,1.0,110.0,110.0,Puma,385754_01
4020,Palermo SneakersCobalt Glaze-PUMA White,Men,5.0,90.0,90.0,Puma,396463_07
4021,PUMA x CIELE ForeverRun NITRO™ Men's Running ShoesPUMA Black,Men,1.0,160.0,160.0,Puma,379286_01
4022,Clyde Varsity SneakersPUMA White-Team Regal Red,Men,2.0,100.0,100.0,Puma,394684_01
4023,Clyde OG PUMA 75th Year Anniversary Celebration PRM SneakersSedate Gray-Sedate Gray,Men,1.0,100.0,100.0,Puma,393314_02
4024,Liberate NITRO™ 2 Men's Running ShoesFire Orchid-PUMA Silver,Men,1.0,120.0,120.0,Puma,377315_07
4025,PUMA x LAUREN LONDON Suede SneakersPUMA White-PUMA White,Men,1.0,90.0,90.0,Puma,392085_01
4026,evoSPEED NITRO Elite 2 Long-Distance Men's Track SpikesSun Stream-Sunset Glow-PUMA Black,Men,1.0,150.0,150.0,Puma,379557_01
4027,ULTRA ULTIMATE FG/AG Men's Soccer CleatsUltra Blue-PUMA White-Pro Green,Men,4.0,220.0,220.0,Puma,107311_03
4028,PWRSPIN Indoor Cycling ShoesUltra Orange-PUMA Black,Men,1.0,120.0,120.0,Puma,378096_02
4029,FENTY x PUMA Creeper Phatty Men's SneakersSpeed Blue-Lime Pow-Gum,Men,3.0,140.0,140.0,Puma,396403_02
4030,Velophasis Technisch Sneakers Warm White-Yellow Burst-Parakeet Green,Men,3.0,120.0,120.0,Puma,390932_09
4031,Accelerate NITRO™ SQD Indoor Sports ShoesSilver Sky-Persian Blue-PUMA White,Men,1.0,150.0,150.0,Puma,107293_01
4032,PUMA-180 Dye Men's SneakersFeather Gray-Feather Gray,Men,2.0,120.0,120.0,Puma,393941_02
4033,Clyde OG PUMA 75th Year Anniversary Celebration SneakersPersian Blue-Orange Brick,Men,1.0,100.0,100.0,Puma,393326_01
4034,PUMA x LAMELO BALL LaFrancé CA Pro Men's SneakersFor All Time Red-Dark Orange-PUMA Black,Men,1.0,90.0,90.0,Puma,395281_01
4035,PUMA x LAMELO BALL LaFrancé Men's Slipstream SneakersGranola-Sand Dune-PUMA Black-Spring Fern,Men,1.0,100.0,100.0,Puma,395033_01
4036,KING PRO FG/AG Men's Soccer CleatsAlpine Snow-Asphalt-Yellow Blaze,Men,3.0,100.0,100.0,Puma,107566_03
4037,Accelerate Turbo Indoor Sports ShoesPUMA White-PUMA Black-Concrete Gray,Men,1.0,110.0,110.0,Puma,107340_02
4038,Leadcat 2.0 SlidesPuma Black-Puma White,Men,3.0,30.0,30.0,Puma,384139_01
4039,King Ultimate FG/AG Men's Soccer CleatsAlpine Snow-Asphalt-Yellow Blaze,Men,3.0,200.0,200.0,Puma,107563_05
4040,Porsche Legacy CA Pro Mid Garage Crews Men's SneakersPUMA Black-PUMA Black,Men,1.0,110.0,110.0,Puma,307954_01
4041,King Ultimate FG/AG Men's Soccer CleatsPersian Blue-Pro Green-Ultra Blue,Men,3.0,200.0,200.0,Puma,107563_04
4042,ULTRA PRO FG/AG Men's Soccer CleatsUltra Blue-PUMA White-Pro Green,Men,2.0,130.0,130.0,Puma,107422_03
4043,Fast-FWD NITRO™ Elite Men's Running ShoesFire Orchid-Ultra Blue-PUMA White,Men,1.0,220.0,220.0,Puma,376591_08
4044,PUMA Star Strawberries And Cream Men's SneakersPUMA White-For All Time Red,Men,1.0,120.0,120.0,Puma,393196_01
4045,evoSPEED Long Distance NITRO™ Elite+ Track SpikesSun Stream-Sunset Glow-PUMA Black,Men,1.0,180.0,180.0,Puma,378222_03
4046,Palermo Leather Men's SneakersPUMA White-Vapor Gray-Gum,Men,2.0,90.0,90.0,Puma,396464_01
4047,FENTY x PUMA Creeper Phatty Men's SneakersLavender Alert-Burnt Red-Gum,Men,3.0,140.0,140.0,Puma,396403_03
4048,Mercedes-AMG Suede Men's SneakersLight Mint-PUMA Black-PUMA White,Men,2.0,85.0,85.0,Puma,307920_01
4049,SEASONS Fast-Trac Apex NITRO™ Men's Running ShoesEucalyptus-Neon Sun,Men,1.0,150.0,150.0,Puma,378550_05
4050,PUMA x CIELE Deviate NITRO™ 2 Men's Running ShoesDusty Tan,Men,1.0,160.0,160.0,Puma,378436_02
4051,Palermo Leather Men's SneakersPUMA Black-Feather Gray-Gum,Men,2.0,90.0,90.0,Puma,396464_03
4052,Velocity NITRO™ 2 Men's Running ShoesFire Orchid-Puma Black,Men,2.0,120.0,120.0,Puma,195337_16
4053,FUTURE MATCH TT Men's Soccer CleatsPersian Blue-PUMA White-Pro Green,Men,1.0,90.0,90.0,Puma,107374_03
4054,Solarcourt RCT Racket Sports ShoesPUMA Navy-Fast Yellow-Puma White,Men,4.0,80.0,80.0,Puma,107296_04
4055,Palermo SneakersFresh Mint-Fast Pink,Men,5.0,90.0,90.0,Puma,396463_02
4056,ULTRA ULTIMATE FG/AG Men's Soccer CleatsYellow Blaze-PUMA White-PUMA Black,Men,4.0,220.0,220.0,Puma,107311_04
4057,Palermo SneakersVine-Clementine,Men,5.0,90.0,90.0,Puma,396463_05
4058,FUTURE ULTIMATE FG/AG Men's Soccer CleatsPersian Blue-PUMA White-Pro Green,Men,2.0,220.0,220.0,Puma,107355_03
4059,ForeverRun NITRO™ SUNSET Men's Running ShoesPUMA Black-Luminous Blue-Electric Orchid,Men,2.0,160.0,160.0,Puma,380007_01
4060,SCUDERIA FERRARI x JOSHUA VIDES Speedcat Pro Men's Driving ShoesPUMA White-Rosso Corsa,Men,1.0,450.0,450.0,Puma,307996_01
4061,Plexus Sand Men's SneakersFrosted Ivory-Vapor Gray,Men,1.0,150.0,150.0,Puma,393157_01
4062,F1® Austin Grand Prix Speedcat Pro Men's Driving ShoesFlat Medium Gray-Pop Red-PUMA Black,Men,1.0,450.0,450.0,Puma,308277_01
4063,PWR NITRO™ Squared Men's Training ShoesPUMA Black-PUMA White,Men,3.0,120.0,120.0,Puma,378687_01
4064,CA Pro Classic SneakersPuma Black,Men,2.0,80.0,80.0,Puma,380190_02
4065,FUTURE PRO FG/AG Men's Soccer CleatsSedate Gray-Asphalt-Yellow Blaze,Men,2.0,140.0,140.0,Puma,107361_04
4066,All-Pro NITRO™ Team Men's Basketball ShoesPUMA White-For All Time Red,Men,2.0,130.0,130.0,Puma,379081_04
4067,FUTURE ULTIMATE Neymar Jr FG/AG Men's Soccer CleatsPUMA White-Racing Blue-Lemon Meringue-Parakeet Green,Men,1.0,220.0,220.0,Puma,107610_01
4068,PUMA x LAMELO BALL LaFrancé MB.03 Basketball SlidesGreen Gecko-Prism Violet,Men,2.0,50.0,50.0,Puma,394223_01
4069,BMW M Motorsport RS-X Garage Crews Men's SneakersPUMA Black-Pop Red,Men,1.0,120.0,120.0,Puma,307940_01
4070,FUTURE ULTIMATE FG/AG Men's Soccer CleatsSedate Gray-Asphalt-Yellow Blaze,Men,2.0,220.0,220.0,Puma,107355_04
4071,Fast-R NITRO™ Elite 'Marathon Series' Men's Running ShoesPUMA Black-Yellow Blaze-Strawberry Burst,Men,1.0,250.0,250.0,Puma,378465_01
4072,Velocity NITRO™ 2 GORE-TEX® Men's Running ShoesPUMA Black-Malachite-Yellow Burst,Men,1.0,140.0,140.0,Puma,377507_04
4073,ForeverRun NITRO™ SUNSET Men's Running ShoesPUMA White-Luminous Blue-Electric Orchid,Men,2.0,160.0,160.0,Puma,380007_02
4074,PUMA x LAMELO BALL LaFrancé RS-XL Men's ShoesPUMA Green-Spring Fern-PUMA Black,Men,1.0,130.0,130.0,Puma,395032_01
4075,Suede Fat Lace Men's SneakersArchive Green-Warm White,Men,1.0,80.0,80.0,Puma,393167_02
4076,Clyde ATL SneakersBright Melon-Frosted Ivory,Men,1.0,90.0,90.0,Puma,393084_01
4077,ULTRA ULTIMATE ENERGY FG/AG Men's Soccer CleatsLuminous Pink-Ultra Blue-Yellow Alert,Men,1.0,220.0,220.0,Puma,107540_01
4078,Deviate NITRO™ 2 'Marathon Series' Men's Running ShoesPUMA Black-Yellow Blaze-Strawberry Burst,Men,1.0,170.0,170.0,Puma,378683_01
4079,All-Pro NITRO™ Team Men's Basketball ShoesPUMA White-PUMA Navy-Lime Squeeze,Men,2.0,130.0,130.0,Puma,379081_03
4080,ULTRA MATCH TT Men's Soccer CleatsUltra Blue-PUMA White-Pro Green,Men,2.0,85.0,85.0,Puma,107521_03
4081,Solarcourt RCT Racket Sports ShoesFast Yellow-PUMA Navy-PUMA White,Men,4.0,85.0,85.0,Puma,107296_01
4082,FUTURE ULTIMATE FG/AG Men's Goalkeeper Soccer CleatsPurple Charcoal-Fast Yellow-Ravish-PUMA White,Men,1.0,220.0,220.0,Puma,107539_01
4083,ULTRA MATCH IT Men's Soccer CleatsUltra Blue-PUMA White-Pro Green,Men,2.0,85.0,85.0,Puma,107522_03
4084,Deviate NITRO™ 2 WTRepel Men's Running ShoesPUMA Black-Dark Coal,Men,2.0,170.0,170.0,Puma,378734_01
4085,KING PRO FG/AG Men's Soccer CleatsPersian Blue-Pro Green-Ultra Blue,Men,3.0,100.0,100.0,Puma,107566_02
4086,Solarcourt RCT Racket Sports ShoesPUMA White-Ravish-Fast Yellow,Men,4.0,80.0,80.0,Puma,107296_03
4087,Clyde Varsity SneakersPUMA White-Yellow Sizzle,Men,2.0,100.0,100.0,Puma,394684_02
4088,Solarcourt RCT Racket Sports ShoesPUMA White-PUMA Black-Team Light Blue,Men,4.0,80.0,80.0,Puma,107296_02
4089,PUMA x LAMELO BALL LaFrancé MB.03 Basketball SlidesPUMA Green-Fluro Yellow Pes-Fluro Green Pes,Men,2.0,50.0,50.0,Puma,394223_04
4090,evoSPEED Sprint 14 Track SpikesSun Stream-Sunset Glow-Puma Black,Men,1.0,80.0,80.0,Puma,377001_01
4091,PUMA x FIRST MILE Velocity NITRO™ 2 Men's Running ShoesAlpine Snow-Cool Dark Gray-Astro Red,Men,1.0,130.0,130.0,Puma,379113_01
4092,Fuse 2.0 Men's Training ShoesPUMA White-Platinum Gray-Dark Night,Men,8.0,100.0,100.0,Puma,376151_15
4093,KING ULTIMATE ART OF FOOTBALL FG/AG Men's Soccer CleatsPUMA Black-Alpine Snow-PUMA Gold-PUMA White,Men,1.0,220.0,220.0,Puma,107609_01
4094,FUTURE PRO FG/AG Men's Soccer CleatsPersian Blue-PUMA White-Pro Green,Men,2.0,140.0,140.0,Puma,107361_03
4095,FUTURE MATCH IT Men's Soccer CleatsPersian Blue-PUMA White-Pro Green,Men,1.0,90.0,90.0,Puma,107375_03
4096,Clyde OG SneakersDark Jasper-Frosted Ivory,Men,1.0,110.0,110.0,Puma,391962_06
4097,All-Pro NITRO™ Chris Brickley Men's Basketball ShoesBright Aqua-Lime Squeeze,Men,1.0,130.0,130.0,Puma,379652_01
4098,PWRSPIN x ALEX TOUSSAINT Indoor Cycling ShoesMatte Silver-PUMA Black,Men,1.0,120.0,120.0,Puma,378580_01
4099,Shibui Cat SlidesPuma Black-Puma Black,Men,2.0,19.99,45.0,Puma,385296_02
4100,Shibui Cat SlidesPutty-Putty,Men,2.0,19.99,45.0,Puma,385296_03
4101,Suede Skate NITRO™ OG SneakersPuma Black-Whisper White,Men,1.0,40.99,75.0,Puma,386600_01
4102,ULTRA ULTIMATE FG/AG Men's Soccer CleatsPUMA White-PUMA Black-Fire Orchid,Men,4.0,139.99,220.0,Puma,107311_01
4103,CA Pro Heritage SneakersPUMA White-Puma Team Gold,Men,1.0,59.99,120.0,Puma,397572_01
4104,Future Rider Camo Flagship Men's SneakersDeep Lichen Green-Dark Olive,Men,2.0,59.99,100.0,Puma,391610_01
4105,RS-X Faded Daytona SneakersFizzy Apple-Platinum Gray-PUMA White,Men,2.0,59.99,110.0,Puma,394981_02
4106,CA Pro Velour SneakersMalachite-Warm White,Men,2.0,79.99,100.0,Puma,397112_01
4107,Future Rider Camo Flagship Men's SneakersTapioca-Pebble,Men,2.0,59.99,100.0,Puma,391610_02
4108,CA Pro Velour SneakersPUMA Black-PUMA Black,Men,2.0,79.99,100.0,Puma,397112_02
4109,RS-Trck Horizon Men's SneakersOrange Brick-Clementine,Men,2.0,59.99,130.0,Puma,390717_01
4110,Capri Royale Men's SneakersNew Navy-Warm White,Men,2.0,39.99,80.0,Puma,392435_01
4111,Future Rider Concrete Camo SneakersInky Blue-PUMA Black-Sand Dune,Men,1.0,72.99,85.0,Puma,396672_01
4112,Softride SlidesPuma Black-Puma White,Men,1.0,26.99,45.0,Puma,382112_01
4113,California Casual Men's SneakersRibbon Red-Puma White-Puma Team Gold,Men,1.0,54.99,70.0,Puma,366608_07
4114,Mercedes-AMG PETRONAS F1 Future Cat OG Men's ShoesPUMA White-PUMA White-Spectra Green,Men,2.0,54.99,100.0,Puma,307891_01
4115,PUMA Morphic Base Men's SneakersPUMA Black-Strong Gray,Men,3.0,47.99,80.0,Puma,392982_04
4116,PUMA Morphic Base Men's SneakersSmokey Gray-Ash Gray,Men,3.0,47.99,80.0,Puma,392982_05
4117,Mercedes-AMG PETRONAS F1 Future Cat OG Men's ShoesSpectra Green-PUMA Black-Puma Black,Men,2.0,54.99,100.0,Puma,307891_02
4118,Porsche Legacy SPEEDFUSION Men's Driving ShoesSand Dune-PUMA White-PUMA Black,Men,1.0,54.99,100.0,Puma,307778_03
4119,CA Pro Mid SneakersPuma Black-Puma White,Men,4.0,59.99,100.0,Puma,386759_03
4120,TRC Blaze Court Camo Men's Basketball ShoesPUMA Black-Myrtle-Dark Clove-Bold Blue-Electric Blush,Men,1.0,69.99,130.0,Puma,379087_01
4121,SEASONS Fast-Trac NITRO™ Men's Running ShoesChili Powder-PUMA Black,Men,1.0,89.99,120.0,Puma,377044_07
4122,Scuderia Ferrari RS-X Mid Men's SneakersPUMA Black-Speed Yellow,Men,2.0,119.99,150.0,Puma,307959_01
4123,Suede Vintage Origins SneakersPUMA Red-Clyde Royal,Men,1.0,64.99,100.0,Puma,393116_01
4124,Teveris NITRO™ NYC Men's SneakersSand Dune-PUMA Black-Racing Blue,Men,1.0,65.99,120.0,Puma,396106_01
4125,Liberate NITRO™ 2 75th Anniversary Men's Running ShoesFast Yellow-PUMA Black,Men,1.0,99.99,120.0,Puma,377827_01
4126,RS-Trck Horizon Men's SneakersHero Blue-Electric Peppermint,Men,2.0,59.99,130.0,Puma,390717_04
4127,PUMA Morphic Men's SneakersPUMA White-Ultra Blue,Men,5.0,54.99,80.0,Puma,392724_01
4128,TRC Blaze Court Basketball ShoesPUMA Black-Sedate Gray-PUMA White-Metallic Gold,Men,2.0,95.99,120.0,Puma,376582_32
4129,PUMA Morphic Pop SneakersAsh Gray-Ultra Blue,Men,1.0,54.99,80.0,Puma,392983_02
4130,PUMA Morphic Men's SneakersPUMA White-Peach Smoothie,Men,5.0,54.99,80.0,Puma,392724_04
4131,Scuderia Ferrari RS-X Mid Men's SneakersRosso Corsa-PUMA Black,Men,2.0,119.99,150.0,Puma,307959_02
4132,CA Pro NYC Men's SneakersPUMA White-Malachite-Dark Coal,Men,1.0,74.99,100.0,Puma,396087_01
4133,PUMA x PALM TREE CREW Leadcat 2.0 Men's SlidesStrawberry Burst-Pinktastic-Spectra Green-Warm White,Men,1.0,29.99,50.0,Puma,394628_01
4134,Mercedes-AMG Petronas F1 TRC Blaze M Motorsport Men's SneakersSpectra Green-PUMA Silver,Men,1.0,69.99,130.0,Puma,307649_01
4135,Porsche Design PWRPlate Men's Training ShoesAsh Gray-Ash Gray,Men,1.0,239.99,320.0,Puma,307758_01
4136,Extent NITRO™ Spring Goodies Men's SneakersPUMA White-Nitro Blue,Men,1.0,103.99,130.0,Puma,390196_01
4137,RS-X Faded Daytona SneakersDay Dream-Evening Sky-PUMA White,Men,2.0,59.99,110.0,Puma,394981_01
4138,evoSPEED Tokyo Future JUMP 4 Track SpikesSun Stream-Sunset Glow-Puma Black,Men,1.0,140.99,170.0,Puma,376999_01
4139,PUMA x DAPPER DAN Clyde Men's SneakersPUMA Black-PUMA Black-Burnt Red,Men,1.0,82.99,150.0,Puma,394491_01
4140,Slipstream Xtreme Men's SneakersPUMA White-Warm White-Cool Light Gray,Men,1.0,67.99,85.0,Puma,392434_01
4141,PUMA x LIBERTY Mayze Women's SneakersWarm White-PUMA Black,Men,1.0,59.99,120.0,Puma,394885_01
4142,Clyde's Closet Court Rider Basketball ShoesClyde Royal-Harbor Mist-PUMA Black-Fire Orchid,Men,1.0,74.99,100.0,Puma,379096_01
4143,RS-X Camo Dye Men's SneakersMyrtle-Fall Foliage,Men,1.0,65.99,120.0,Puma,396075_01
4144,PUMA x RON FUNCHES RS-X Sneaker Pebble Gray-Pebble Gray-Fizzy Apple,Men,1.0,59.99,120.0,Puma,389160_01
4145,RS-TRCK Brand Love Men's SneakersGreen Fog-Hot Heat-Yellow Sizzle,Men,1.0,65.99,120.0,Puma,394018_01
4146,Extent NITRO™ ADV SneakersBluemazing-Puma Black,Men,1.0,82.99,130.0,Puma,387499_01
4147,PUMA Morphic Men's SneakersGlacial Gray-Icy Blue,Men,5.0,54.99,80.0,Puma,392724_05
